,Customer ID,MonetaryValue,Frequency,LastInvoiceDate,Recency,Cluster,ClusterLabel,MonetaryValue per 100 pounds
4151,18096.0,874.42,3,2010-09-23 13:54:00,77,0,RETAIN,8.7442
4152,18097.0,1965.52,5,2010-11-19 10:55:00,20,0,RETAIN,19.6552
4153,18098.0,550.84,1,2010-11-08 16:31:00,31,2,NURTURE,5.5084
4154,18100.0,451.56,1,2010-06-07 14:19:00,185,1,RE-ENGAGE,4.5156
4155,18101.0,405.51,3,2010-11-30 14:21:00,9,2,NURTURE,4.0550999999999995
4157,18103.0,105.8,1,2010-06-08 13:36:00,184,1,RE-ENGAGE,1.058
4158,18106.0,1030.76,5,2010-08-20 14:14:00,111,0,RETAIN,10.3076
4159,18107.0,167.13,1,2010-09-23 13:03:00,77,2,NURTURE,1.6713
4160,18108.0,577.8100000000001,2,2010-04-22 09:38:00,231,1,RE-ENGAGE,5.7781
4162,18110.0,199.13,1,2010-10-24 14:21:00,46,2,NURTURE,1.9912999999999998
4163,18111.0,405.85,1,2010-04-29 12:58:00,224,1,RE-ENGAGE,4.0585
4164,18112.0,423.27,2,2010-10-17 13:16:00,53,2,NURTURE,4.2326999999999995
4165,18113.0,76.32000000000001,1,2010-12-06 12:31:00,3,2,NURTURE,0.7632000000000001
4166,18115.0,9.700000000000001,1,2010-01-11 11:57:00,332,1,RE-ENGAGE,0.09700000000000002
4167,18116.0,736.27,5,2010-11-28 15:31:00,11,0,RETAIN,7.3627
4168,18118.0,1079.4,4,2010-12-05 12:13:00,4,0,RETAIN,10.794
4169,18119.0,181.12,1,2010-12-07 11:59:00,2,2,NURTURE,1.8112000000000001
4170,18123.0,95.15,1,2010-07-14 12:47:00,148,2,NURTURE,0.9515
4171,18124.0,111.53,1,2010-08-24 17:21:00,107,2,NURTURE,1.1153
4172,18127.0,212.8,1,2010-11-01 13:56:00,38,2,NURTURE,2.128
4173,18128.0,420.04,1,2010-06-20 13:19:00,172,1,RE-ENGAGE,4.2004
4174,18131.0,222.95999999999998,1,2010-03-18 08:48:00,266,1,RE-ENGAGE,2.2295999999999996
4175,18132.0,226.9,1,2010-07-23 16:54:00,139,2,NURTURE,2.269
4176,18134.0,445.0,2,2010-04-20 14:02:00,233,1,RE-ENGAGE,4.45
4177,18135.0,567.71,5,2010-11-12 10:34:00,27,0,RETAIN,5.6771
4178,18136.0,847.03,2,2010-10-26 15:57:00,44,2,NURTURE,8.4703
4179,18137.0,145.99,2,2010-06-06 14:18:00,186,1,RE-ENGAGE,1.4599000000000002
4180,18140.0,536.41,1,2010-08-23 11:58:00,108,2,NURTURE,5.3641
4181,18141.0,882.47,2,2010-11-03 11:44:00,36,2,NURTURE,8.8247
4182,18144.0,2169.25,8,2010-12-01 13:45:00,8,3,REWARD,21.6925
4183,18145.0,2756.2400000000002,7,2010-11-22 12:55:00,17,3,REWARD,27.562400000000004
4184,18148.0,114.10000000000001,1,2010-03-03 11:40:00,281,1,RE-ENGAGE,1.141
4185,18149.0,1012.63,4,2010-10-31 11:24:00,39,0,RETAIN,10.1263
4186,18151.0,1226.09,4,2010-10-15 15:29:00,55,0,RETAIN,12.2609
4187,18152.0,426.69,1,2010-03-03 15:26:00,281,1,RE-ENGAGE,4.2669
4188,18153.0,246.22,1,2010-02-18 15:50:00,294,1,RE-ENGAGE,2.4622
4189,18154.0,533.41,3,2010-11-16 12:40:00,23,2,NURTURE,5.334099999999999
4190,18156.0,206.23000000000002,1,2010-12-05 12:29:00,4,2,NURTURE,2.0623
4191,18157.0,215.35,1,2010-05-17 14:09:00,206,1,RE-ENGAGE,2.1534999999999997
4192,18160.0,365.82,1,2010-11-18 16:33:00,21,2,NURTURE,3.6582
4193,18161.0,184.41,1,2010-11-25 15:55:00,14,2,NURTURE,1.8441
4194,18162.0,379.16,1,2009-12-07 13:24:00,367,1,RE-ENGAGE,3.7916000000000003
4195,18163.0,728.84,1,2010-05-04 14:51:00,219,1,RE-ENGAGE,7.2884
4196,18166.0,175.5,1,2010-03-26 12:26:00,258,1,RE-ENGAGE,1.755
4197,18168.0,2600.33,11,2010-12-02 18:08:00,7,3,REWARD,26.0033
4198,18170.0,1897.69,6,2010-11-30 13:33:00,9,3,REWARD,18.9769
4199,18171.0,1206.0,4,2010-08-26 12:17:00,105,0,RETAIN,12.06
4201,18173.0,589.52,1,2010-04-06 10:43:00,247,1,RE-ENGAGE,5.8952
4202,18174.0,58.5,1,2010-04-15 12:17:00,238,1,RE-ENGAGE,0.585
4203,18175.0,176.1,1,2010-02-02 10:25:00,310,1,RE-ENGAGE,1.761
4204,18177.0,875.45,3,2010-05-28 12:38:00,195,1,RE-ENGAGE,8.7545
4206,18179.0,754.38,2,2010-07-05 10:48:00,157,1,RE-ENGAGE,7.5438
4207,18181.0,823.14,4,2010-11-04 16:51:00,35,0,RETAIN,8.2314
4208,18182.0,291.13,1,2010-09-02 14:25:00,98,2,NURTURE,2.9112999999999998
4209,18186.0,329.58,1,2009-12-17 10:22:00,357,1,RE-ENGAGE,3.2958
4210,18187.0,724.89,1,2010-03-18 09:49:00,266,1,RE-ENGAGE,7.2489
4211,18188.0,1279.55,3,2010-10-05 09:38:00,65,0,RETAIN,12.795499999999999
4212,18189.0,313.49,1,2010-03-24 09:57:00,260,1,RE-ENGAGE,3.1349
4213,18190.0,461.16,3,2010-04-15 09:45:00,238,1,RE-ENGAGE,4.6116
4214,18191.0,321.59999999999997,1,2010-08-19 17:42:00,112,2,NURTURE,3.2159999999999997
4215,18193.0,963.59,2,2010-11-24 12:25:00,15,2,NURTURE,9.6359
4216,18194.0,3188.2000000000003,5,2010-09-27 13:08:00,73,3,REWARD,31.882
4217,18195.0,101.16,1,2010-11-17 15:03:00,22,2,NURTURE,1.0116
4218,18196.0,773.26,2,2010-08-25 15:31:00,106,2,NURTURE,7.7326
4219,18197.0,230.1,1,2010-05-13 10:46:00,210,1,RE-ENGAGE,2.301
4220,18199.0,344.75,1,2010-01-25 11:32:00,318,1,RE-ENGAGE,3.4475
4221,18201.0,447.53000000000003,1,2009-12-17 08:55:00,357,1,RE-ENGAGE,4.475300000000001
4222,18203.0,334.0,3,2010-11-23 12:25:00,16,2,NURTURE,3.34
4223,18206.0,314.65999999999997,1,2010-06-04 13:47:00,188,1,RE-ENGAGE,3.1466
4224,18207.0,544.47,1,2010-07-28 14:26:00,134,2,NURTURE,5.4447
4225,18208.0,360.08,1,2010-05-23 11:54:00,200,1,RE-ENGAGE,3.6008
4226,18210.0,147.45,1,2010-11-22 09:39:00,17,2,NURTURE,1.4745
4227,18212.0,298.3,1,2010-01-31 14:42:00,312,1,RE-ENGAGE,2.983
4228,18214.0,1780.34,4,2010-06-27 11:21:00,165,0,RETAIN,17.8034
4229,18215.0,1948.15,4,2010-09-28 16:18:00,72,0,RETAIN,19.4815
4230,18217.0,323.29,2,2010-07-14 12:27:00,148,2,NURTURE,3.2329000000000003
4231,18218.0,479.91999999999996,2,2010-04-22 12:38:00,231,1,RE-ENGAGE,4.7992
4232,18219.0,1493.1200000000001,8,2010-12-06 10:05:00,3,3,REWARD,14.9312
4233,18220.0,1616.48,5,2010-11-10 14:22:00,29,0,RETAIN,16.1648
4234,18221.0,383.33,1,2010-11-14 15:46:00,25,2,NURTURE,3.8333
4238,18227.0,295.0,1,2010-08-12 16:45:00,119,2,NURTURE,2.95
4239,18229.0,3526.81,10,2010-12-08 10:51:00,1,3,REWARD,35.2681
4240,18230.0,1480.8600000000001,2,2010-11-26 15:33:00,13,0,RETAIN,14.808600000000002
4242,18234.0,179.6,1,2010-06-06 11:22:00,186,1,RE-ENGAGE,1.796
4243,18236.0,913.11,6,2010-11-16 12:48:00,23,0,RETAIN,9.1311
4244,18238.0,270.92,1,2010-07-12 12:51:00,150,2,NURTURE,2.7092
4245,18239.0,588.75,2,2010-12-02 17:48:00,7,2,NURTURE,5.8875
4246,18241.0,913.9,4,2010-10-20 11:58:00,50,0,RETAIN,9.139
4247,18242.0,1372.72,4,2010-09-20 13:57:00,80,0,RETAIN,13.7272
4248,18243.0,515.78,1,2010-10-21 14:29:00,49,2,NURTURE,5.1578
4249,18244.0,568.64,2,2010-10-05 11:15:00,65,2,NURTURE,5.6864
4251,18246.0,162.72,1,2010-04-09 10:19:00,244,1,RE-ENGAGE,1.6272
4252,18247.0,839.73,3,2010-10-21 09:49:00,49,0,RETAIN,8.3973
4254,18252.0,1015.42,5,2010-06-09 12:25:00,183,0,RETAIN,10.1542
4255,18253.0,317.88,1,2010-03-07 12:38:00,277,1,RE-ENGAGE,3.1788
4256,18254.0,267.9,1,2010-05-07 14:37:00,216,1,RE-ENGAGE,2.679
4257,18255.0,199.85,1,2010-09-09 16:31:00,91,2,NURTURE,1.9985
4258,18256.0,110.7,1,2010-11-17 08:53:00,22,2,NURTURE,1.107
4259,18257.0,2247.52,4,2010-09-19 13:02:00,81,0,RETAIN,22.4752
4260,18258.0,2059.67,6,2010-09-01 14:20:00,99,3,REWARD,20.596700000000002
4261,18259.0,1979.6000000000001,5,2010-12-08 13:38:00,1,0,RETAIN,19.796000000000003
4263,18262.0,428.06,2,2010-11-11 13:30:00,28,2,NURTURE,4.2806
4264,18264.0,603.25,1,2010-07-29 10:02:00,133,2,NURTURE,6.0325
4265,18266.0,251.1,1,2010-10-01 15:33:00,69,2,NURTURE,2.511
4266,18267.0,269.37,1,2010-02-05 08:43:00,307,1,RE-ENGAGE,2.6937
4267,18268.0,1464.73,5,2010-04-27 15:47:00,226,0,RETAIN,14.6473
4268,18269.0,168.6,1,2010-12-08 13:53:00,1,2,NURTURE,1.686
4269,18270.0,161.4,1,2010-10-03 10:49:00,67,2,NURTURE,1.614
4270,18271.0,680.85,2,2010-04-09 09:26:00,244,1,RE-ENGAGE,6.8085
4271,18272.0,1307.4,3,2010-06-09 14:37:00,183,0,RETAIN,13.074000000000002
4272,18273.0,153.0,1,2010-04-28 12:24:00,225,1,RE-ENGAGE,1.53
4273,18275.0,741.85,2,2010-05-10 15:46:00,213,1,RE-ENGAGE,7.4185
4274,18276.0,1320.66,5,2010-11-12 10:11:00,27,0,RETAIN,13.206600000000002
4275,18277.0,1069.67,4,2010-11-07 15:52:00,32,0,RETAIN,10.6967
4276,18278.0,240.3,1,2010-10-31 12:13:00,39,2,NURTURE,2.403
4277,18279.0,231.33999999999997,1,2010-07-08 14:48:00,154,1,RE-ENGAGE,2.3133999999999997
4278,18280.0,307.55,1,2010-11-10 15:51:00,29,2,NURTURE,3.0755
4279,18281.0,120.32,1,2010-05-11 10:49:00,212,1,RE-ENGAGE,1.2031999999999998
4280,18283.0,641.77,6,2010-11-22 15:30:00,17,0,RETAIN,6.4177
4281,18284.0,411.68,1,2010-10-04 11:33:00,66,2,NURTURE,4.1168000000000005
4282,18285.0,377.0,1,2010-02-17 10:24:00,295,1,RE-ENGAGE,3.77
4283,18286.0,1246.43,2,2010-08-20 11:57:00,111,0,RETAIN,12.464300000000001
4284,18287.0,2295.71,4,2010-11-22 11:51:00,17,0,RETAIN,22.9571
9,12357.0,11229.99,1,2010-11-16 10:05:00,23,-1,PAMPER,112.2999
25,12380.0,4782.84,4,2010-08-31 14:54:00,100,-1,PAMPER,47.8284
42,12409.0,12346.619999999999,4,2010-10-15 10:24:00,55,-1,PAMPER,123.46619999999999
48,12415.0,19468.84,4,2010-11-29 15:07:00,10,-1,PAMPER,194.6884
61,12431.0,4145.52,11,2010-12-01 10:03:00,8,-1,PAMPER,41.455200000000005
62,12433.0,7205.39,5,2010-12-08 16:49:00,1,-1,PAMPER,72.0539
64,12435.0,6096.04,4,2010-11-08 10:07:00,31,-1,PAMPER,60.9604
74,12454.0,12931.44,3,2010-11-09 10:09:00,30,-1,PAMPER,129.3144
86,12474.0,4616.66,11,2010-11-26 12:19:00,13,-1,PAMPER,46.166599999999995
88,12476.0,6452.99,7,2010-11-07 15:34:00,32,-1,PAMPER,64.5299
89,12477.0,7056.63,3,2010-11-05 09:35:00,34,-1,PAMPER,70.5663
91,12481.0,6171.07,5,2010-12-09 10:13:00,0,-1,PAMPER,61.710699999999996
98,12490.0,3904.71,10,2010-11-26 14:16:00,13,-1,PAMPER,39.0471
103,12497.0,5043.400000000001,2,2010-11-04 12:31:00,35,-1,PAMPER,50.434000000000005
116,12524.0,5848.39,9,2010-11-16 09:08:00,23,-1,PAMPER,58.483900000000006
125,12539.0,5618.400000000001,3,2010-09-15 09:50:00,85,-1,PAMPER,56.184000000000005
133,12557.0,6725.18,4,2010-12-03 12:20:00,6,-1,PAMPER,67.2518
136,12567.0,3858.58,7,2010-12-07 10:36:00,2,-1,PAMPER,38.5858
176,12643.0,4807.78,5,2010-11-19 12:42:00,20,-1,PAMPER,48.077799999999996
193,12668.0,6790.53,5,2010-11-26 11:48:00,13,-1,PAMPER,67.9053
201,12678.0,16263.72,6,2010-11-29 09:55:00,10,-1,PAMPER,162.6372
217,12705.0,4731.81,5,2010-11-21 13:59:00,18,-1,PAMPER,47.3181
222,12714.0,8520.85,7,2010-11-16 18:10:00,23,-1,PAMPER,85.2085
232,12731.0,6879.8,5,2010-09-23 15:12:00,77,-1,PAMPER,68.798
239,12744.0,4037.77,4,2010-09-06 10:24:00,94,-1,PAMPER,40.3777
246,12755.0,5218.709999999999,10,2010-12-09 10:44:00,0,-1,PAMPER,52.187099999999994
247,12758.0,7111.650000000001,5,2010-09-06 13:02:00,94,-1,PAMPER,71.1165
304,12836.0,3972.76,11,2010-11-15 16:22:00,24,-1,PAMPER,39.7276
331,12867.0,3876.47,6,2010-11-07 15:31:00,32,-1,PAMPER,38.7647
360,12913.0,4217.2300000000005,9,2010-12-06 16:36:00,3,-1,PAMPER,42.17230000000001
392,12957.0,4689.43,5,2010-06-16 08:55:00,176,-1,PAMPER,46.8943
460,13044.0,4293.43,10,2010-08-04 16:27:00,127,-1,PAMPER,42.9343
533,13137.0,4062.29,8,2010-11-18 13:27:00,21,-1,PAMPER,40.6229
548,13157.0,3946.14,5,2010-10-26 14:42:00,44,-1,PAMPER,39.4614
561,13174.0,6658.91,9,2010-12-05 16:24:00,4,-1,PAMPER,66.5891
564,13178.0,8333.72,10,2010-11-07 15:50:00,32,-1,PAMPER,83.3372
597,13225.0,9796.23,9,2010-10-14 16:26:00,56,-1,PAMPER,97.9623
663,13316.0,7213.84,6,2010-11-12 10:14:00,27,-1,PAMPER,72.1384
670,13329.0,4323.97,7,2010-12-08 10:11:00,1,-1,PAMPER,43.2397
677,13340.0,11364.08,5,2010-10-18 10:42:00,52,-1,PAMPER,113.6408
690,13373.0,4274.94,3,2010-10-20 10:09:00,50,-1,PAMPER,42.749399999999994
695,13381.0,4585.06,6,2010-11-25 13:30:00,14,-1,PAMPER,45.85060000000001
704,13394.0,4101.68,11,2010-11-25 18:08:00,14,-1,PAMPER,41.0168
744,13446.0,3881.89,11,2010-10-05 18:51:00,65,-1,PAMPER,38.8189
745,13448.0,5341.79,8,2010-12-01 10:53:00,8,-1,PAMPER,53.4179
747,13451.0,4213.63,6,2010-11-23 14:50:00,16,-1,PAMPER,42.1363
775,13488.0,6619.57,11,2010-12-07 13:01:00,2,-1,PAMPER,66.1957
822,13555.0,4849.91,9,2010-11-26 11:50:00,13,-1,PAMPER,48.4991
836,13576.0,4834.400000000001,11,2010-12-01 17:24:00,8,-1,PAMPER,48.34400000000001
870,13615.0,5854.84,7,2010-11-05 13:42:00,34,-1,PAMPER,58.5484
882,13629.0,5578.5,8,2010-10-22 09:48:00,48,-1,PAMPER,55.785
918,13680.0,7713.25,8,2010-08-25 13:05:00,106,-1,PAMPER,77.1325
922,13687.0,11880.84,1,2010-09-27 16:30:00,73,-1,PAMPER,118.8084
957,13734.0,6701.640000000001,4,2010-07-19 12:04:00,143,-1,PAMPER,67.01640000000002
958,13735.0,6927.9800000000005,9,2010-11-28 13:43:00,11,-1,PAMPER,69.27980000000001
971,13756.0,4017.9800000000005,10,2010-12-07 11:41:00,2,-1,PAMPER,40.17980000000001
973,13758.0,6123.59,9,2010-12-08 15:39:00,1,-1,PAMPER,61.2359
1054,13869.0,5006.62,6,2010-11-23 13:36:00,16,-1,PAMPER,50.0662
1066,13883.0,3860.89,9,2010-11-01 14:45:00,38,-1,PAMPER,38.6089
1079,13902.0,34023.26,5,2010-03-17 13:09:00,267,-1,PAMPER,340.23260000000005
1096,13931.0,4019.85,9,2010-11-12 12:12:00,27,-1,PAMPER,40.198499999999996
1097,13935.0,6116.92,3,2010-04-22 11:21:00,231,-1,PAMPER,61.169200000000004
1101,13941.0,6009.34,11,2010-12-02 10:17:00,7,-1,PAMPER,60.0934
1112,13958.0,4709.2300000000005,8,2010-11-25 10:11:00,14,-1,PAMPER,47.0923
1133,13983.0,4505.02,10,2010-12-08 10:38:00,1,-1,PAMPER,45.050200000000004
1158,14016.0,7012.2,7,2010-11-08 15:42:00,31,-1,PAMPER,70.122
1165,14025.0,4057.9,8,2010-09-01 10:11:00,99,-1,PAMPER,40.579
1167,14028.0,10396.5,3,2010-06-07 13:33:00,185,-1,PAMPER,103.965
1183,14049.0,7557.3099999999995,9,2010-11-17 10:44:00,22,-1,PAMPER,75.5731
1193,14063.0,9471.5,7,2010-01-22 11:28:00,321,-1,PAMPER,94.715
1205,14081.0,4435.58,9,2010-12-05 15:47:00,4,-1,PAMPER,44.3558
1212,14088.0,13544.99,3,2010-10-29 10:31:00,41,-1,PAMPER,135.44989999999999
1213,14091.0,9530.08,2,2010-02-23 15:17:00,289,-1,PAMPER,95.3008
1219,14101.0,3985.14,7,2010-11-16 14:54:00,23,-1,PAMPER,39.8514
1221,14105.0,4722.6,4,2010-10-27 11:53:00,43,-1,PAMPER,47.226000000000006
1242,14135.0,4953.61,11,2010-12-07 12:37:00,2,-1,PAMPER,49.5361
1248,14145.0,3857.85,3,2010-09-06 09:53:00,94,-1,PAMPER,38.5785
1249,14146.0,5259.3,7,2010-11-21 15:55:00,18,-1,PAMPER,52.593
1255,14154.0,5115.08,6,2010-11-23 17:53:00,16,-1,PAMPER,51.1508
1259,14160.0,8421.47,7,2010-04-08 14:30:00,245,-1,PAMPER,84.2147
1270,14175.0,4456.58,5,2010-10-17 13:59:00,53,-1,PAMPER,44.565799999999996
1299,14210.0,3955.6800000000003,11,2010-12-03 12:43:00,6,-1,PAMPER,39.5568
1325,14243.0,4842.28,8,2010-12-09 08:34:00,0,-1,PAMPER,48.422799999999995
1348,14277.0,12637.16,5,2010-10-24 12:44:00,46,-1,PAMPER,126.3716
1352,14282.0,4120.32,11,2010-12-07 12:21:00,2,-1,PAMPER,41.203199999999995
1356,14286.0,3851.0099999999998,4,2010-10-31 15:39:00,39,-1,PAMPER,38.510099999999994
1359,14292.0,4354.32,7,2010-10-25 12:18:00,45,-1,PAMPER,43.5432
1388,14329.0,4912.38,8,2010-11-29 15:53:00,10,-1,PAMPER,49.1238
1441,14415.0,6191.32,10,2010-11-25 13:51:00,14,-1,PAMPER,61.913199999999996
1449,14426.0,7246.27,7,2010-11-01 16:24:00,38,-1,PAMPER,72.4627
1458,14439.0,6781.8,4,2010-09-22 14:47:00,78,-1,PAMPER,67.818
1459,14440.0,4281.05,9,2010-12-09 12:49:00,0,-1,PAMPER,42.810500000000005
1476,14461.0,4610.44,10,2010-11-22 12:33:00,17,-1,PAMPER,46.1044
1511,14505.0,6090.2,11,2010-10-31 16:16:00,39,-1,PAMPER,60.902
1526,14525.0,3900.49,8,2010-10-07 19:03:00,63,-1,PAMPER,39.0049
1590,14607.0,7568.13,8,2010-08-29 13:35:00,102,-1,PAMPER,75.68130000000001
1643,14676.0,5808.55,6,2010-11-10 12:32:00,29,-1,PAMPER,58.0855
1652,14685.0,4619.79,8,2010-05-12 13:08:00,211,-1,PAMPER,46.1979
1689,14733.0,6599.06,4,2010-12-07 11:30:00,2,-1,PAMPER,65.9906
1714,14766.0,4082.76,6,2010-12-08 15:33:00,1,-1,PAMPER,40.827600000000004
1716,14769.0,5097.13,9,2010-11-14 13:39:00,25,-1,PAMPER,50.9713
1756,14828.0,7699.7,10,2010-11-16 17:23:00,23,-1,PAMPER,76.997
1766,14841.0,3867.2400000000002,8,2010-11-30 13:01:00,9,-1,PAMPER,38.6724
1779,14855.0,5874.65,5,2010-08-22 13:37:00,109,-1,PAMPER,58.7465
1785,14866.0,6450.32,7,2010-12-08 14:58:00,1,-1,PAMPER,64.50319999999999
1826,14918.0,4345.66,7,2010-10-31 12:41:00,39,-1,PAMPER,43.4566
1840,14936.0,4273.79,4,2010-11-14 11:32:00,25,-1,PAMPER,42.737899999999996
1903,15023.0,5363.67,10,2010-12-05 13:49:00,4,-1,PAMPER,53.6367
1912,15032.0,8821.55,7,2010-12-08 13:30:00,1,-1,PAMPER,88.21549999999999
1913,15034.0,4004.79,6,2010-11-18 14:07:00,21,-1,PAMPER,40.0479
1973,15125.0,5496.39,9,2010-08-17 09:54:00,114,-1,PAMPER,54.9639
2011,15179.0,5284.97,8,2010-11-12 15:35:00,27,-1,PAMPER,52.849700000000006
2040,15218.0,5744.68,11,2010-11-15 11:39:00,24,-1,PAMPER,57.4468
2063,15251.0,9839.55,10,2010-10-21 14:29:00,49,-1,PAMPER,98.3955
2088,15281.0,6211.42,7,2010-11-26 16:31:00,13,-1,PAMPER,62.114200000000004
2101,15296.0,6669.97,6,2010-10-15 09:33:00,55,-1,PAMPER,66.6997
2116,15321.0,3961.42,9,2010-09-28 18:11:00,72,-1,PAMPER,39.614200000000004
2125,15332.0,4892.68,6,2010-12-08 14:43:00,1,-1,PAMPER,48.9268
2148,15369.0,6251.26,11,2010-08-04 13:54:00,127,-1,PAMPER,62.5126
2151,15372.0,4009.66,7,2010-09-15 14:52:00,85,-1,PAMPER,40.096599999999995
2160,15382.0,7777.84,6,2010-11-30 09:46:00,9,-1,PAMPER,77.7784
2180,15413.0,6798.72,5,2010-01-17 11:33:00,326,-1,PAMPER,67.9872
2239,15497.0,7395.19,7,2010-11-22 13:15:00,17,-1,PAMPER,73.9519
2254,15521.0,4095.89,8,2010-11-04 18:40:00,35,-1,PAMPER,40.9589
2325,15622.0,4143.05,8,2010-10-08 14:35:00,62,-1,PAMPER,41.4305
2362,15674.0,4501.63,8,2010-10-18 12:46:00,52,-1,PAMPER,45.0163
2401,15727.0,4266.55,8,2010-11-17 13:49:00,22,-1,PAMPER,42.6655
2467,15823.0,3867.17,2,2009-12-10 18:03:00,364,-1,PAMPER,38.6717
2526,15903.0,3813.0800000000004,5,2010-11-26 12:44:00,13,-1,PAMPER,38.1308
2560,15950.0,5415.2,6,2010-11-29 17:00:00,10,-1,PAMPER,54.152
2564,15955.0,4242.1,9,2010-12-02 11:22:00,7,-1,PAMPER,42.42100000000001
2585,15980.0,4194.82,4,2010-08-06 12:35:00,125,-1,PAMPER,41.9482
2601,15998.0,5218.37,11,2010-11-11 16:27:00,28,-1,PAMPER,52.1837
2688,16118.0,4376.25,1,2010-02-25 09:40:00,287,-1,PAMPER,43.7625
2695,16126.0,8359.03,11,2010-11-25 13:41:00,14,-1,PAMPER,83.59030000000001
2700,16131.0,6450.88,6,2010-11-29 13:20:00,10,-1,PAMPER,64.50880000000001
2736,16180.0,5995.69,5,2010-08-18 16:18:00,113,-1,PAMPER,59.9569
2743,16191.0,10507.5,11,2010-11-29 11:45:00,10,-1,PAMPER,105.075
2752,16200.0,4562.83,10,2010-11-22 11:57:00,17,-1,PAMPER,45.628299999999996
2785,16242.0,3871.19,7,2010-11-23 16:41:00,16,-1,PAMPER,38.7119
2795,16258.0,6739.01,10,2010-11-17 11:48:00,22,-1,PAMPER,67.3901
2812,16279.0,4195.5,6,2010-11-19 11:48:00,20,-1,PAMPER,41.955
2843,16320.0,4590.53,4,2010-09-12 13:51:00,88,-1,PAMPER,45.9053
2848,16327.0,6856.52,11,2010-12-05 12:43:00,4,-1,PAMPER,68.5652
2945,16456.0,4704.54,9,2010-12-01 14:11:00,8,-1,PAMPER,47.0454
3006,16546.0,4819.32,4,2010-12-02 12:07:00,7,-1,PAMPER,48.1932
3016,16556.0,4698.79,10,2010-11-29 16:25:00,10,-1,PAMPER,46.987899999999996
3068,16636.0,3802.04,4,2010-09-27 13:13:00,73,-1,PAMPER,38.0204
3082,16652.0,10776.42,9,2010-10-31 15:33:00,39,-1,PAMPER,107.7642
3094,16670.0,3934.25,9,2010-11-11 17:07:00,28,-1,PAMPER,39.3425
3119,16709.0,6057.59,9,2010-11-25 12:28:00,14,-1,PAMPER,60.575900000000004
3131,16722.0,4258.2699999999995,11,2010-12-08 15:38:00,1,-1,PAMPER,42.582699999999996
3140,16735.0,3970.0,9,2010-11-11 15:25:00,28,-1,PAMPER,39.7
3150,16749.0,4387.08,2,2010-04-27 13:06:00,226,-1,PAMPER,43.8708
3212,16839.0,5716.14,11,2010-12-05 11:15:00,4,-1,PAMPER,57.1614
3224,16858.0,4292.59,10,2010-12-06 09:52:00,3,-1,PAMPER,42.9259
3236,16873.0,7493.77,6,2010-10-06 15:34:00,64,-1,PAMPER,74.9377
3286,16938.0,4306.8,5,2010-11-23 13:01:00,16,-1,PAMPER,43.068000000000005
3297,16954.0,3996.7999999999997,11,2010-11-25 14:57:00,14,-1,PAMPER,39.967999999999996
3314,16984.0,6273.45,7,2010-10-31 16:26:00,39,-1,PAMPER,62.7345
3321,16992.0,3862.19,8,2010-11-17 15:21:00,22,-1,PAMPER,38.621900000000004
3361,17044.0,11013.82,11,2010-11-30 10:48:00,9,-1,PAMPER,110.1382
3366,17049.0,4287.5,10,2010-11-29 13:00:00,10,-1,PAMPER,42.875
3396,17091.0,3983.34,11,2010-12-07 09:55:00,2,-1,PAMPER,39.833400000000005
3397,17092.0,3817.18,7,2010-09-28 14:27:00,72,-1,PAMPER,38.1718
3409,17107.0,5259.99,4,2010-11-07 13:50:00,32,-1,PAMPER,52.5999
3425,17133.0,9730.09,5,2010-08-22 13:58:00,109,-1,PAMPER,97.3009
3430,17138.0,4036.77,6,2010-11-15 13:15:00,24,-1,PAMPER,40.3677
3436,17146.0,5110.46,10,2010-09-30 10:24:00,70,-1,PAMPER,51.1046
3447,17160.0,6691.13,11,2010-11-30 17:43:00,9,-1,PAMPER,66.9113
3482,17204.0,3940.13,5,2010-11-30 17:58:00,9,-1,PAMPER,39.4013
3505,17230.0,6286.54,10,2010-05-25 11:07:00,198,-1,PAMPER,62.8654
3565,17307.0,3999.8900000000003,11,2010-11-09 13:40:00,30,-1,PAMPER,39.998900000000006
3566,17308.0,4511.76,2,2010-11-11 13:19:00,28,-1,PAMPER,45.1176
3590,17338.0,5498.64,9,2010-11-29 16:13:00,10,-1,PAMPER,54.9864
3592,17340.0,10051.53,8,2010-12-08 15:56:00,1,-1,PAMPER,100.51530000000001
3645,17404.0,15856.3,8,2010-10-26 15:48:00,44,-1,PAMPER,158.563
3649,17409.0,7021.66,8,2010-10-14 10:10:00,56,-1,PAMPER,70.2166
3678,17450.0,52422.3,7,2010-12-07 09:43:00,2,-1,PAMPER,524.2230000000001
3681,17457.0,4247.11,9,2010-11-25 13:05:00,14,-1,PAMPER,42.4711
3714,17504.0,6568.09,9,2010-11-24 09:49:00,15,-1,PAMPER,65.68090000000001
3716,17508.0,4191.92,7,2010-11-23 12:22:00,16,-1,PAMPER,41.919200000000004
3771,17584.0,4067.12,4,2010-08-29 12:43:00,102,-1,PAMPER,40.6712
3779,17593.0,4168.46,6,2010-10-26 17:55:00,44,-1,PAMPER,41.6846
3805,17625.0,4020.8,4,2010-09-19 14:51:00,81,-1,PAMPER,40.208
3859,17700.0,4145.33,10,2010-11-23 15:55:00,16,-1,PAMPER,41.4533
3885,17735.0,4134.91,8,2010-12-07 10:32:00,2,-1,PAMPER,41.3491
3887,17739.0,4939.24,11,2010-11-30 09:52:00,9,-1,PAMPER,49.392399999999995
